Extensometer_1_mm,Force_1_N,Extensometer_2_mm,Force_2_N
0.0014744005548188552,562.486640759314,3.393202646434499,17560.174856688565
0.0014657592098278624,568.6514238376095,3.3932416114444997,17566.59991631998
0.0014594362965772618,574.3108145074923,3.3932805761219993,17572.490591041023
0.0014531133617443955,580.8712516495365,3.393332529246999,17578.776540949737
0.0014472119501451161,586.9938324570792,3.393364999866999,17584.44215197307
0.0014347768528873098,592.771183647919,3.393413706129499,17590.18240723786
0.0014274001207616094,598.7516011047015,3.393452670806999,17595.952633296558
0.0014183372525370297,604.4645999116251,3.393498129874499,17601.685537234538
0.00141433272786229,610.1303805809653,3.3935533301944996,17607.604486289456
0.001408852861078863,615.9158747799634,3.393602036124499,17613.90796628518
0.0014407026398676323,622.5589295256116,3.393660483306999,17619.844445427112
0.0014617056602847151,628.2415616979457,3.393712436431999,17625.752650235157
0.0014932101461038957,634.3361509149449,3.3937611426944994,17631.685170970344
0.0015282151801323672,640.2216231585506,3.393829331129499,17637.40167579467
0.0015518435893031965,645.9970516946864,3.393881284254499,17643.239760254688
0.0015798476165259738,651.694216874636,3.3939429786319995,17649.03090932046
0.0016052262549950045,657.4147366543724,3.394007919871999,17655.10649818509
0.0016279795047102895,663.5041233939372,3.3940663670544993,17661.022054319947
0.0016673601567907088,669.2850371508462,3.394137802684499,17667.28651573491
0.0017023651908191803,675.0696831198277,3.394199497061999,17673.032425866477
0.0017522473979145847,681.4191371824421,3.394267685496999,17678.72291830363
0.0017828768138911082,687.1697408534293,3.3943358739319995,17684.6203788648
0.0017995042162562433,692.9527469110456,3.3944006445544996,17690.4816482786
0.0018108808411138855,698.6405250121462,3.3944551367419993,17696.300506191583
0.0018310087020754235,705.1723485283015,3.3945096289294994,17702.998695888302
0.0018450107156868123,711.0145610410672,3.394557309564499,17709.073153779576
0.0018572624999999995,716.7990939127131,3.3945959082844994,17715.297465640426
0.0018608311254908836,722.6115618262347,3.3946390479619994,17721.044506745344
0.0018645980158485272,728.6865286555196,3.394670834896999,17727.27277701294
0.0018673736224754556,734.4236737435789,3.3946980811069998,17733.34553844418
0.0018693561899368863,740.3708405837158,3.3947321386369995,17739.720835247965
0.001872330061430575,746.0846310719882,3.394766196399499,17745.53121086078
0.0018770882355189338,752.9410439411123,3.3947957129719994,17751.283341345796
0.0018820446541725105,759.207314913445,3.3948388526494995,17756.954607235908
0.0018860098093969144,764.9134713315692,3.394872910179499,17762.748583735072
0.0018903714537517528,770.7245255283966,3.3949228614094995,17768.858667287037
0.0018945348738429169,776.5653808731361,3.394966001086999,17774.553683617614
0.001898500008765778,782.9178885638097,3.3950091405319993,17780.80287689228
0.0019050425057503507,788.9298601772048,3.395061362356999,17786.75349320115
0.0019090076406732116,794.9133878107143,3.395109042991999,17792.49374846594
0.0019127745310308555,800.7634040396318,3.3951499120744995,17798.452847074972
0.0019167396862552592,806.6412422130893,3.395193051752,17804.182358092883
0.0019209030860448807,812.472427735641,3.3952271092819992,17810.216666430046
0.0019244717115357642,818.163485659472,3.3952588964494996,17816.48112784501
0.0019268507884291723,823.9776500330266,3.3952861426595,17822.733714039743
0.0019294281504908832,830.683134507887,3.395320200189499,17828.557095846147
0.0019316089625175312,836.3478973012076,3.3953497167619995,17834.33071482491
0.001933789794845722,842.6171653529316,3.3953815039294994,17840.02912407555
0.0019359706271739126,849.1496674531002,3.3954201026494997,17845.778992613858
0.0019381514595021038,855.6187219480366,3.3954564307744994,17851.738091222895
0.001940134026963534,861.7594548779318,3.3955109229619995,17857.51171020166
0.0019425131241584852,867.5536575717655,3.3955871437244998,17863.32604422122
0.001944099182187938,873.4365851253219,3.3956814061069993,17869.10984196018
0.0019458834847826082,879.5927558415169,3.395803598534499,17874.825781297834
0.0019474695428120614,886.0200774196433,3.3959292823069998,17880.64520469749
0.0019490556008415142,891.8812337361102,3.3960863867544995,17886.5618918057
0.001951038188604488,898.7343102338361,3.3962609472119993,17892.724000132013
0.0019530207560659186,904.9180201512324,3.3964634373569993,17898.62259166654
0.001954606814095371,910.9124051289529,3.3966729101919992,17904.400734538725
0.001956589381556802,917.1582620322225,3.3970464698069995,17910.332124300556
0.001958175439586255,923.1894601926577,3.397449990450499,17916.076337972085
0.0019736238886568043,929.2095748142108,3.398173623262999,17922.15871267685
0.001993175153547868,935.2912143862922,3.398601772445499,17927.832806000348
0.0020105541792574417,941.2244137054912,3.3988610742804988,17934.018664767118
0.0020301056666000373,947.4866131737447,3.399035952132999,17939.8375226801
0.0020540018547571433,953.4748908953466,3.399313344865499,17946.17719382319
0.002073553342099737,959.4805290579523,3.399608827877999,17951.988700409358
0.0020974493078053133,965.3117711291716,3.4007876660089997,17957.844314956386
0.002117000795147909,971.2524914211832,3.4044885544184984,17951.78908361215
0.0021365522824905044,977.0713493341624,3.407263789233999,17945.623016879097
0.002158276009014589,983.4160533086845,3.4087650730819994,17939.77475365888
0.0021734825730911423,989.0896376941762,3.411912294907999,17933.677676300504
0.0021908615988007166,994.8807867599505,3.4131697167829995,17927.9125396219
0.002210413086143312,1000.8216766979656,3.4171866947099985,17922.13609320974
0.0022386539751149286,1006.6308647887569,3.4207571288349987,17916.222233534918
0.0022625501632720347,1012.5300218099616,3.4231600977104994,17910.48310924349
0.00228427388979612,1018.2221541584801,3.425869536428499,17904.816932733473
0.002308170077953226,1024.0435002128409,3.430675234147999,17898.784320856343
0.002334238727743351,1030.3326733956183,3.434227890531999,17892.93775409616
0.0023581346934489276,1036.1123430818363,3.4401358001819995,17887.17883777101
0.0023885480440535654,1042.2699840633932,3.4464546357914987,17881.35375950458
0.0024146166938436926,1048.6237358247577,3.4583498455479993,17875.538859998345
0.002438512882000797,1054.3310797649049,3.4629324794094987,17869.859111808066
0.0024645813093393944,1060.3032976648617,3.4788528128284995,17864.145999903805
0.0025036840615730535,1066.3293498965302,3.4814031773284992,17870.16786753406
0.002560166061967817,1072.4557760134808,3.4898415620319985,17864.27945475973
0.0026166478399110523,1078.147455972657,3.5125732510669994,17858.4922641007
0.002679646780301818,1084.6492521462294,3.513259069459499,17864.157875124038
0.002738301019878072,1091.2563419391795,3.523011380453499,17858.467382686882
0.0028751607639216454,1096.9730729581756,3.583944155260499,17864.350706081113
0.002966400593284028,1103.2181947287643,3.590486343560499,17858.634201256787
0.0030446063202028773,1108.874701416591,3.6063142389059992,17864.369367141477
0.003063578318982314,1115.030872132786,3.610905037836999,17858.479257907115
0.0030087453612485018,1120.6891318293135,3.6379674951054985,17864.223471578644
0.002976714216514289,1126.535528943494,3.643675000359999,17858.458334900042
0.0029577126871502797,1132.474043837463,3.6476929451474986,17864.15674415068
0.00293436795266287,1138.493479875003,3.6702386886004996,17858.371249951684
0.0029153664788918866,1144.896315879987,3.680029143147999,17864.42648129592
0.0028974507369104716,1150.915638820192,3.7576853940079986,17870.200100274684
0.002877363420163869,1156.6449236434316,3.761197009717999,17864.09962999624
0.002860533465565048,1162.3006951985776,3.7819824202999994,17869.817265793918
0.002837731652565447,1168.246504870688,3.786732869376999,17863.974657440478
0.002819273044689248,1173.9343960691244,3.8005899209059995,17869.79012243339
0.002798099940560052,1179.99239829808,3.8161459683189984,17864.067397255614
0.0028090823459025415,1185.8168545291674,3.825303738273499,17869.926970209384
0.0028270487704572748,1191.4878942246098,3.837174220239999,17864.2675795395
0.002841329733465079,1197.323320897244,3.845842497510499,17870.00896577764
0.002855150049159496,1203.0394864295624,3.852372812841999,17864.27662732634
0.0028717343902541527,1209.040996539421,3.8586345713299988,17870.018013564484
0.0028841726696617973,1214.7581233990913,3.8708645674414988,17864.040253895084
0.00290490311961677,1220.4682947726271,3.877152244977499,17869.75053836596
0.002924251580458275,1226.3057006486329,3.983499125414499,17875.529246724822
0.002945442677726636,1232.2500400553815,3.987367199414499,17869.870987028295
0.002964330444081449,1238.0883507100716,3.992145628681499,17863.939031779788
0.00298183617414949,1244.102414624174,3.996305799032999,17869.772026859708
0.0030002632460176108,1250.646565749902,4.0900613235425,17863.922632666134
0.0030159262453121876,1256.4250479140971,4.0931056716045,17869.720002085363
0.0030296488622123274,1262.0998763702796,4.241033887997499,17864.022158321404
0.003041926794826896,1267.9724555176351,4.241968447997499,17869.729615358883
0.003054996883525115,1273.6723350336374,4.304246975502999,17863.703789321888
0.0030700472407619566,1279.4608263120267,4.309799479634499,17869.640268463816
0.0030850976385556335,1285.172015561582,4.327731103577999,17863.984270713998
0.0031021283454447665,1291.154242575733,4.341228386340998,17870.140724173532
0.00311480235610116,1296.9885382750117,4.349728901666499,17864.338830860885
0.003125892135703922,1303.0553055474707,4.351619408916499,17870.594809975682
0.0031433188800780464,1308.8768212478346,4.354910368998999,17864.593299865825
0.0031599535089253546,1314.7651774734964,4.471755494562999,17858.903938402025
0.0031777763313413044,1320.5950623766894,4.485699645820499,17864.75616002899
0.0031948070382304375,1326.2838583538103,4.502877608301499,17858.863223361237
0.0032106495515509302,1332.4832888008448,4.5839923483449985,17853.04097252819
0.003230056645577346,1338.4420481178736,4.5932943663899986,17858.795930446595
0.003240438596646341,1344.5609532620117,4.6020804562399995,17853.11731322967
0.0032476318131097553,1350.957908205548,4.606943135177499,17858.800454340017
0.003255274599847561,1356.7272294855657,4.609651900476499,17853.095824735923
0.0032649404873475603,1362.7358647275626,4.7043609010519996,17847.297324343337
0.003271459336890243,1368.4346698188774,4.714987470931499,17853.082818542338
0.0032791021236280487,1374.1462549091066,4.722153932670499,17846.85511376142
0.003287194503658536,1380.068370689424,4.733108349743499,17852.905821212233
0.003297534758079268,1386.0942532750892,4.7353167112435,17847.150863293828
0.00330832458277439,1391.912941542065,4.789081503773499,17841.215515125255
0.0033175408769817068,1397.7976786529898,4.801715071352499,17847.09996949284
0.003329454638871951,1404.3429042034052,4.805630876062999,17841.25283724598
0.0033402444635670728,1410.0895494676488,4.8521949250555,17835.461122693523
0.003340469415753699,1415.7868842936016,4.855868969444499,17841.14935318397
0.0033170254345461815,1421.8338029836755,4.8585277203,17835.329364297635
0.003297188290703719,1427.7666630108681,4.911922615807499,17829.660360354235
0.0032623228938024797,1433.804420816764,4.966891641587499,17823.955730750138
0.003225053082287086,1439.7122297841365,5.0153674092735,17818.060532135678
0.0031992046249100362,1445.5236232729703,5.047521776043999,17812.358164478293
0.003179367419512195,1451.6646389462048,5.049093675929499,17818.028864881726
0.0031553223500399843,1457.944707793472,5.056949229619499,17812.23828130263
0.0031366874442822876,1463.8388319832454,5.103074285706,17806.533651698537
0.0031144457627149146,1469.6532225514713,5.147675905540499,17800.314429217786
0.0030861927676129547,1475.6321697428918,5.153695870216999,17806.014534928458
0.003062748847960816,1481.5580177352813,5.161666198002999,17800.094454900183
0.0030429116425629748,1487.7996334884688,5.170375488730499,17794.06975983654
0.0031501414907576064,1494.0777796810319,5.174996392181499,17800.148176134557
0.0032269850135183157,1499.8795033476783,5.1859240891419995,17794.481434137862
0.003319197030997297,1505.6990963933383,5.189074845647499,17800.31329824443
0.003383233343679944,1512.09870912426,5.198146931062999,17794.274466013845
0.003465199698013411,1517.7566860774486,5.223497905517999,17788.380963859418
0.0035881492295136105,1523.7232491106288,5.248622582032999,17781.98078564182
0.003677799962352382,1529.707342230816,5.249928774532999,17787.74818426713
0.0037700119798313634,1535.403715729417,5.263060627254999,17781.613219301347
0.003880154301253501,1541.4181754841939,5.291757554216998,17775.86844014314
0.0039569978240142105,1547.6890268986153,5.308635802728499,17770.15532823888
0.004051771388425736,1553.462023842037,5.312029658694499,17775.83733837587
0.00414142212126451,1559.1952105233527,5.324061240412499,17770.068808777203
0.004213142550160125,1564.9479630437154,5.3441261251775,17763.855241163226
0.0043207235869420525,1570.7695918414145,5.34667548827,17769.51463183311
0.004312023763948841,1576.7269939904168,5.351189518216999,17763.783989841842
0.00427351915283773,1582.6258682682828,5.370117689711499,17757.9413814884
0.004241925677617906,1588.7898427006292,5.403920974434999,17752.28425276523
0.004211319536410873,1594.7546527251086,5.4260699229539995,17746.414501051262
0.004179726061191049,1600.5977134678913,,
0.0041441834521183055,1606.5855953488185,,
0.0041086407419464455,1612.4770617512072,,
0.004073098132873702,1618.4586101813452,,
0.004050390259372503,1624.157811113334,,
0.004023733252018387,1630.1545711351005,,
0.004003987380555556,1636.5406121857586,,
0.00397733037320144,1642.247786479903,,
0.0039447495639688265,1648.2457340236922,,
0.003913156088749003,1654.5638035756972,,
0.0038786007125899287,1660.2209322988697,,
0.0038440454375299766,1666.2299633815408,,
0.0038869068440226077,1672.4865645316856,,
0.003927308942361943,1678.5260753462821,,
0.0039752864664615835,1685.0055347960877,,
0.004028314188210282,1691.5305159234435,,
0.004059878376020405,1697.3697879054855,,
0.00409270504859944,1703.1553386531511,,
0.004133107146938775,1709.6859746472835,,
0.004164671334748898,1715.5208358332395,,
0.004203810819032612,1721.2146646417914,,
0.004244212917371948,1727.435640131244,,
0.004284615015711283,1733.4581863455114,,
0.0043149165894657854,1739.1999684243274,,
0.0043553186878051205,1745.1966153487583,,
0.00437930744985494,1750.967011053463,,
0.004402033597849138,1756.6805187983964,,
0.00442981007277911,1762.6344149299975,,
0.004461374260589233,1768.4003998386167,,
0.0044882962,1774.4002700371102,,
0.004484389957142857,1780.156754769545,,
0.004479228128571429,1785.8860395927848,,
0.004474763842857142,1792.2041091447898,,
0.004470578571428571,1798.0194044916996,,
0.0044662538,1804.301339445003,,
0.004460673442857143,1809.9733404677972,,
0.004455790628571429,1816.0628403046978,,
0.004451465842857143,1822.23501429387,,
0.004448396657142857,1828.1817852933327,,
0.004445885485714286,1834.1815423944906,,
0.004443095314285714,1839.837200852301,,
0.0044404446428571425,1846.1398891666745,,
0.004436817414285714,1851.9158266408201,,
0.004433887728571429,1857.704148273206,,
0.004431097542857143,1863.8408662476897,,
0.0044271913,1870.0072157240825,,
0.004422866514285715,1875.8969291177707,,
0.004418960271428571,1881.6564674782646,,
0.0044411977909491395,1887.3242273509763,,
0.004459959539647577,1893.3082073738283,,
0.004479326530036043,1899.3028185462194,,
0.00449869352042451,1905.257958748511,,
0.004514429184621546,1910.9482249909936,,
0.004528349247697236,1916.6436937109104,,
0.004550742322587104,1922.6609808990752,,
0.004571924976071285,1928.8943405467692,,
0.004592502387865438,1934.7500681911304,,
0.004611869378253904,1940.5396338942073,,
0.004628210284140968,1946.5345278099378,,
0.0046481826401682,1952.7158626832877,,
0.004670575839006808,1958.4638651155578,,
0.004697810475570684,1964.5417159268989,,
0.0047220189036844195,1970.39998826131,,
0.004741775567155586,1976.0825073363083,,
0.004760825733455145,1981.8917519757672,,
0.004774584487935522,1987.6611863531198,,
0.004788342700540648,1993.5359708985184,,
0.0047999848902933505,1999.460348625546,,
0.004810568255806967,2005.153329204081,,
0.004824326468412092,2011.0576321540523,,
0.004838614635012013,2017.1362180980743,,
0.004857664801311572,2022.9474984895728,,
0.004870894143672405,2028.6030438500475,,
0.004889415439727672,2034.573112900629,,
0.0049042319346966345,2040.8362736962345,,
0.004919048971540847,2046.6589769186219,,
0.00493862854995995,2052.556380931126,,
0.004955562151531836,2058.2133965569624,,
0.0049709080586203425,2064.005506950089,,
0.004987312789947936,2069.725630889151,,
0.00499378772994012,2075.6965481697493,,
0.0049843788693612785,2081.4319967977754,,
0.004973522605788424,2087.1967376357034,,
0.004962304676746508,2092.9369363518217,,
0.004950001010179641,2098.788649040772,,
0.004940592149600799,2105.332404325826,,
0.004930097922055889,2111.1683399364697,,
0.004916346481936128,2116.9507239587406,,
0.004899700606387226,2122.9166649565755,,
0.004887034903792416,2128.924734711895,,
0.004873283463672655,2134.6567338711875,,
0.0048660460781437135,2140.366452855381,,
0.004859532394111777,2146.069329450774,,
0.0048522950085828345,2152.4248342208393,,
0.0048443335509980034,2158.673857849504,,
0.004836372463972056,2165.0407289017903,,
0.004827325639421158,2171.207756962196,,
0.0048161077103792424,2177.255354236283,,
0.004820838157488986,2183.0252410029775,,
0.004845622421806166,2188.6942449463804,,
0.004873061495594713,2194.4358008305253,,
0.004905812001101321,2200.116001410145,,
0.004935906790748898,2206.0881062127664,,
0.004973083187224668,2212.225672417267,,
0.005010258677312774,2218.6747652324825,,
0.005046550439427312,2224.9615068225457,,
0.005072219338105725,2230.6204451030867,,
0.005092577711453742,2236.9973818182348,,
0.005115590894273126,2242.7862689372982,,
0.005134179092511012,2248.875259836189,,
0.0051598488975770915,2254.6258635071763,,
0.005177551555066077,2260.757322455558,,
0.005204105994493391,2266.7660707948903,,
0.005227119177312774,2272.6152387937914,,
0.005252788982378853,2279.0694209891058,,
0.005274717679578167,2284.757312187542,,
0.005315040888744499,2291.2989186232207,,
0.0053415695159936,2297.3726979304824,,
0.0053734040860155905,2303.178380003872,,
0.005392504610705715,2308.8641223529335,,
0.005415849454968011,2314.6941203534625,,
0.0054434397054178305,2320.5012161435457,,
0.005475274275439822,2326.453924753124,,
0.005506047222261094,2332.2350647047037,,
0.00554424827164134,2338.1300936731623,,
0.005585633104008395,2344.1954472289267,,
0.005615345514244301,2350.00282576235,,
0.005658852506397439,2355.8924260587023,,
0.0056906870764194305,2361.8084345829006,,
0.005731010285585762,2367.591214445846,,
0.005764967015393839,2373.6043170325966,,
0.005798923745201917,2379.3504533588302,,
0.005818794937224779,2385.0067904006532,,
0.0058331592555044024,2391.072426699757,,
0.005847523573784027,2397.044531502379,,
0.005863578142689151,2402.781789687773,,
0.005877519790157125,2409.3255449728267,,
0.005893574359062249,2415.565916655323,,
0.005915120620171136,2421.5584920756755,,
0.00593117518907626,2427.487224050121,,
0.005944271927542033,2433.2600513475395,,
0.005957791336819455,2438.984868826026,,
0.005972155655099079,2444.827533728134,,
0.005986519973378702,2451.1156890348916,,
0.005994124587019614,2456.9202966835937,,
0.006001729633281625,2462.634369915205,,
0.0060101791559247384,2469.609026048625,,
0.00602243098538831,2475.4069044058633,,
0.00600991159127698,2481.505225834935,,
0.005989519254121706,2487.902520070478,,
0.005967558399205638,2494.1858121918085,,
0.0059401081336930475,2500.0910199204636,,
0.005918931939223624,2506.0707022445654,,
0.005885205996402879,2511.790656537624,,
0.005863245944619306,2517.5389417132324,,
0.005837363393735014,2523.3516923700936,,
0.005819324234787172,2529.1930001041746,,
0.005794226344349522,2534.9237551927768,,
0.005775403328087531,2540.848698406482,,
0.005755010990932256,2547.233325740446,,
0.00571579563751499,2552.9818936593933,,
0.005700893514088731,2559.4811451429164,,
0.005682070497826739,2565.7949169961717,,
0.005663246678432256,2571.639448004316,,
0.0056420704839628315,2577.3165384072086,,
0.005627953020983214,2583.464226823239,,
0.0056345313946789335,2589.4786300293476,,
0.005648442077065412,2595.2342099830985,,
0.005669673579365871,2601.0946877155525,,
0.005687245046559311,2606.81871351269,,
0.0057084765488597715,2612.4831370140037,,
0.005726779723194638,2618.337959879681,,
0.005751672010302059,2624.2808855697353,,
0.005775832590268052,2630.148375336992,,
0.005802189041358271,2635.9428042254967,,
0.005830010406131226,2641.6479427676013,,
0.005854170236397278,2647.4943964304493,,
0.005871741703590717,2653.558675561527,,
0.005898830611522303,2659.2940676408853,,
0.005924454605771153,2665.6876296643563,,
0.005949346892878575,2672.43603457805,,
0.005977168257651528,2678.141455863494,,
0.006003845047183939,2683.8946042245293,,
0.006063985973711801,2689.6447555061745,,
0.0061051360522768085,2695.5707731445673,,
0.006149449651512878,2701.681422183212,,
0.0061937648714050315,2707.412233820482,,
0.0062238361449970005,2713.4732896774967,,
0.0062697331252246835,2719.450257665545,,
0.006317213486443977,2725.6135535138787,,
0.006371024130317555,2731.580229644395,,
0.006423253013855599,2737.72650434373,,
0.006488142462702215,2744.381095017603,,
0.006541953106575791,2750.502827595129,,
0.006587850086803474,2756.277803741923,,
0.006644827492660275,2762.1652551889,,
0.00671288208283403,2768.2125697196484,,
0.006768274487043137,2774.0751963014773,,
0.006795114957706955,2779.7711739594033,,
0.00676878263219082,2785.956297593494,,
0.0067510237386249755,2791.834588156294,,
0.006732039531569453,2797.9714192281135,,
0.006707544549208259,2804.586878223892,,
0.006686722998997796,2810.913034235388,,
0.006670801448586891,2816.752475863433,,
0.006652429898276208,2822.736738629624,,
0.006631608975145319,2829.605931497663,,
0.0066058886792944495,2835.3439813644054,,
0.006591803844958911,2841.000601149569,,
0.006575269637803169,2847.5346300637666,,
0.006559960117057528,2853.2284588723182,,
0.0065452632530567266,2859.380671181769,,
0.006528116389156144,2865.2850872290765,,
0.006504845466125477,2871.800794374919,,
0.0065177985201637,2877.476301415114,,
0.006546791367413651,2883.593453550551,,
0.006588961554826308,2889.2967259866195,,
0.006648262959173484,2895.4901622748716,,
0.006681208333749249,2901.2373730257927,,
0.006716789176357553,2907.035590675038,,
0.006743146555574963,2912.8898480540374,,
0.006769502585346373,2918.9447401062657,,
0.006798494083150327,2924.7733809387682,,
0.00683275786646536,2930.619551858277,,
0.006878881930649829,2936.5873024134808,,
0.006909191837193051,2942.2668809577553,,
0.006938183334997002,2948.4069353036375,,
0.006971128709572767,2954.3003243607304,,
0.007005392492887801,2960.303983319964,,
0.007035702399431023,2966.415480588625,,
0.0070673293652675166,2972.3120363711128,,
0.007106864084647633,2978.4794037235247,,
0.007145080395288481,2984.4787084353406,,
0.007167964388413414,2990.4076666044584,,
0.007157630706731731,2997.0975436470153,,
0.007144802637762763,3003.5967951305374,,
0.007133755961236236,3009.365041985868,,
0.007126629296796798,3015.0411145127414,,
0.007115582985160161,3021.0655268330443,,
0.007105605436011011,3026.9504901386404,,
