,Strain_DIC,Fuerza_kN
1861,0.045266446559999916,76.81005099999999
1862,0.04536740528999995,76.814087
1863,0.045391719700000006,76.813606
1864,0.04537416217000002,76.818985
1865,0.04542137119999999,76.817619
1866,0.045503679930000054,76.817108
1867,0.04551363681,76.822136
1868,0.04554242220000001,76.82711
1869,0.045478952900000064,76.83457200000001
1870,0.045566179999999984,76.833122
1871,0.04551150229999995,76.83934
1872,0.04560460847999996,76.840591
1873,0.045742470680000015,76.84416999999999
1874,0.04570776500000005,76.86058
1875,0.04570011525,76.877739
1876,0.0457005,76.898232
1877,0.045734199659999995,76.901291
1878,0.045723678239999996,76.903542
1879,0.04572993379999999,76.90567
1880,0.04574165388,76.906998
1881,0.04583872185000008,76.904686
1882,0.045836355480000014,76.91344499999998
1883,0.04590186168000001,76.913155
1884,0.045873219410000034,76.914398
1885,0.04594495259999997,76.915718
1886,0.04597568278000001,76.91803700000001
1887,0.045942835600000016,76.917442
1888,0.04606926006000004,76.920982
1889,0.04602226924000009,76.925926
1890,0.04596723125000001,76.925758
1891,0.046095643440000125,76.929024
1892,0.04608307544000002,76.929985
1893,0.046084160840000006,76.934937
1894,0.04611932161999997,76.93751500000002
1895,0.04621840959999997,76.940598
1896,0.04626775890000001,76.938423
1897,0.04623263696000001,76.94548
1898,0.04624110581,76.946465
1899,0.04624554218,76.951378
1900,0.046284814239999986,76.956322
1901,0.04619995154999993,76.96999400000001
1902,0.046287732459999974,76.984207
1903,0.04635696854,76.987328
1904,0.04644212495999994,76.997612
1905,0.04647123069,77.002853
1906,0.046465565,77.00798
1907,0.04647654035,77.012466
1908,0.04647768368,77.015923
1909,0.046498283629999984,77.020592
1910,0.04652940421999999,77.020943
1911,0.04654999965000001,77.01952400000002
1912,0.046591984799999986,77.021263
1913,0.04667582575000001,77.026657
1914,0.04665631772000005,77.027435
1915,0.04665670461999999,77.025772
1916,0.04660891580999995,77.03009
1917,0.046641492999999985,77.033951
1918,0.04669571714,77.036362
1919,0.04676813411999994,77.03985599999999
1920,0.04672614929000004,77.044083
1921,0.04677659920000005,77.049232
1922,0.046871637499999994,77.048996
1923,0.04682717119999998,77.049881
1924,0.04680182271999999,77.053696
1925,0.046898881839999955,77.063889
1926,0.04694032534,77.07271600000001
1927,0.0469157883,77.07601900000002
1928,0.0469242121,77.08061999999998
1929,0.04693495536,77.082535
1930,0.04694347506999999,77.088158
1931,0.04699370287000003,77.093094
1932,0.047002296719999996,77.099648
1933,0.0469979906,77.102646
1934,0.04713396151999991,77.105164
1935,0.047134209860000074,77.109482
1936,0.04706988321999999,77.115227
1937,0.047102884029999986,77.129509
1938,0.0471666,77.132263
1939,0.04721778605999999,77.136475
1940,0.047233964180000004,77.141014
1941,0.047229993819999996,77.141357
1942,0.04730839655999999,77.145103
1943,0.04727604494999999,77.145348
1944,0.04727298087999995,77.147621
1945,0.047360407989999964,77.153992
1946,0.047409020880000007,77.162193
1947,0.04750174976,77.167336
1948,0.04750032310999999,77.166718
1949,0.04747894999999998,77.163765
1950,0.04759131060999992,77.165443
1951,0.04760840127999996,77.167068
1952,0.04761522145000001,77.172379
1953,0.04762721154000001,77.177757
1954,0.047576765000000014,77.176567
1955,0.047553932,77.17807
1956,0.04759763093000003,77.18819399999998
1957,0.0476406032,77.191734
1958,0.047664211039999994,77.195396
1959,0.047756153799999965,77.202202
1960,0.04779821474000003,77.2146
1961,0.047800467140000025,77.22003200000002
1962,0.04783638797,77.22403
1963,0.04785438289,77.227188
1964,0.04786314472,77.23111
1965,0.04792690919999992,77.228767
1966,0.047911462459999936,77.231102
1967,0.047864591070000004,77.23458099999999
1968,0.047899813640000004,77.23912
1969,0.04799037558999992,77.242561
1970,0.04804312000000006,77.246643
1971,0.04803000795000004,77.251587
1972,0.048058394719999994,77.25230399999998
1973,0.0480708411,77.257332
1974,0.048072712520000026,77.26238299999999
1975,0.048097690949999924,77.268578
1976,0.04819871224000002,77.276016
1977,0.04820899199999999,77.28038
1978,0.04818459224,77.28418
1979,0.04818385502,77.286491
1980,0.04820543087999998,77.295067
1981,0.04824846240000001,77.303314
1982,0.04829502069999996,77.30542
1983,0.048318547559999994,77.309601
1984,0.048343115470000024,77.315666
1985,0.04837053010000002,77.320122
1986,0.048398171875000014,77.32770500000001
1987,0.04841921931076924,77.33503
1988,0.04844349229247241,77.33913647709923
1989,0.04846776527417559,77.34324295419847
1990,0.04849203825587876,77.34734943129772
1991,0.048516311237581926,77.35145590839696
1992,0.048540584219285095,77.35556238549619
1993,0.04856485720098827,77.35966886259541
1994,0.04858913018269144,77.36377533969466
1995,0.04861340316439461,77.36788181679388
1996,0.04863767614609778,77.37198829389312
1997,0.04866194912780095,77.37609477099237
1998,0.04868622210950412,77.3802012480916
1999,0.04871049509120729,77.38430772519084
2000,0.04873476807291046,77.38841420229008
2001,0.048759041054613636,77.39252067938932
2002,0.048783314036316805,77.39662715648853
2003,0.048807587018019974,77.40073363358778
2004,0.04883185999972315,77.40484011068702
2005,0.04885613298142632,77.40894658778625
2006,0.04888040596312949,77.41305306488549
2007,0.04890467894483266,77.41715954198473
2008,0.04892895192653583,77.42126601908397
2009,0.048953224908239,77.4253724961832
2010,0.04897749788994217,77.42947897328244
2011,0.04900177087164534,77.43358545038167
2012,0.049026043853348515,77.4376919274809
2013,0.049050316835051684,77.44179840458014
2014,0.04907458981675485,77.44590488167938
2015,0.04909886279845802,77.45001135877862
2016,0.0491231357801612,77.45411783587785
2017,0.04914740876186437,77.4582243129771
2018,0.049171681743567536,77.46233079007634
2019,0.04919595472527071,77.46643726717556
2020,0.04922022770697388,77.47054374427482
2021,0.04924450068867705,77.47465022137406
2022,0.04926877367038022,77.47875669847329
2023,0.049293046652083394,77.48286317557252
2024,0.04931731963378656,77.48696965267176
2025,0.04934159261548973,77.491076129771
2026,0.0493658655971929,77.49518260687023
2027,0.04939013857889608,77.49928908396947
2028,0.049414411560599246,77.50339556106871
2029,0.049438684542302415,77.50750203816796
2030,0.04946295752400559,77.51160851526718
2031,0.04948723050570876,77.51571499236641
2032,0.04951150348741193,77.51982146946565
2033,0.0495357764691151,77.52392794656488
2034,0.04956004945081827,77.52803442366412
2035,0.04958432243252144,77.53214090076337
2036,0.04960859541422461,77.5362473778626
2037,0.04963286839592778,77.54035385496184
2038,0.049657141377630956,77.54446033206108
2039,0.049681414359334125,77.54856680916032
2040,0.049705687341037294,77.55267328625953
2041,0.04972996032274046,77.55677976335878
2042,0.04975423330444364,77.56088624045802
2043,0.04977850628614681,77.56499271755725
2044,0.04980277926784998,77.56909919465649
2045,0.04982705224955315,77.57320567175573
2046,0.04985132523125632,77.57731214885497
2047,0.04987559821295949,77.5814186259542
2048,0.04989987119466266,77.58552510305344
2049,0.049924144176365835,77.58963158015267
2050,0.049948417158069004,77.5937380572519
2051,0.04997269013977217,77.59784453435114
2052,0.04999696312147534,77.60195101145038
2053,0.05002123610317852,77.60605748854962
2054,0.05004550908488169,77.61016396564885
2055,0.050069782066584856,77.6142704427481
2056,0.050094055048288025,77.61837691984734
2057,0.0501183280299912,77.62248339694656
2058,0.05014260101169437,77.6265898740458
2059,0.05016687399339754,77.63069635114503
2060,0.050191146975100714,77.63480282824426
2061,0.05021541995680388,77.6389093053435
2062,0.05023969293850705,77.64301578244275
2063,0.05026396592021022,77.64712225954199
2064,0.0502882389019134,77.65122873664122
2065,0.050312511883616566,77.65533521374046
2066,0.050336784865319735,77.6594416908397
2067,0.050361057847022904,77.66354816793893
2068,0.05038533082872608,77.66765464503816
2069,0.05040960381042925,77.6717611221374
2070,0.05043387679213242,77.67586759923664
2071,0.05045814977383559,77.67997407633587
2072,0.05048242275553876,77.68408055343511
2073,0.05050669573724193,77.68818703053435
2074,0.0505309687189451,77.69229350763358
2075,0.050555241700648276,77.69639998473282
2076,0.050579514682351445,77.70050646183206
2077,0.050603787664054614,77.70461293893129
2078,0.05062806064575778,77.70871941603052
2079,0.05065233362746096,77.71282589312976
2080,0.05067660660916413,77.716932370229
2081,0.0507008795908673,77.72103884732823
2082,0.050725152572570466,77.72514532442747
2083,0.05074942555427364,77.72925180152671
2084,0.05077369853597681,77.73335827862596
2085,0.05079797151767998,77.73746475572518
2086,0.05082224449938315,77.74157123282444
2087,0.050846517481086324,77.74567770992368
2088,0.05087079046278949,77.7497841870229
2089,0.05089506344449266,77.75389066412214
2090,0.05091933642619584,77.75799714122138
2091,0.05094360940789901,77.76210361832062
2092,0.050967882389602176,77.76621009541985
2093,0.050992155371305345,77.77031657251909
2094,0.05101642835300852,77.77442304961833
2095,0.05104070133471169,77.77852952671756
2096,0.05106497431641486,77.7826360038168
2097,0.05108924729811803,77.78674248091603
2098,0.051113520279821203,77.79084895801526
2099,0.05113779326152437,77.7949554351145
2100,0.05116206624322754,77.79906191221374
2101,0.05118633922493071,77.80316838931299
2102,0.051210612206633886,77.80727486641221
2103,0.051234885188337055,77.81138134351146
2104,0.051259158170040224,77.8154878206107
2105,0.0512834311517434,77.81959429770993
2106,0.05130770413344657,77.82370077480915
2107,0.05133197711514974,77.8278072519084
2108,0.05135625009685291,77.83191372900764
2109,0.05138052307855608,77.83602020610687
2110,0.05140479606025925,77.84012668320611
2111,0.05142906904196242,77.84423316030535
2112,0.05145334202366559,77.84833963740458
2113,0.051477615005368765,77.85244611450382
2114,0.051501887987071934,77.85655259160306
2115,0.0515261609687751,77.86065906870229
2116,0.05155043395047827,77.86476554580152
2117,0.05157470693218145,77.86887202290076
2118,0.05159897991388462,77.8729785
2119,0.051623252895587786,77.87708497709923
2120,0.05164752587729096,77.88119145419847
2121,0.05167179885899413,77.88529793129771
2122,0.0516960718406973,77.88940440839696
2123,0.05172034482240047,77.89351088549618
2124,0.051744617804103644,77.89761736259541
2125,0.05176889078580681,77.90172383969465
2126,0.05179316376750998,77.90583031679388
2127,0.05181743674921315,77.90993679389312
2128,0.05184170973091633,77.91404327099237
2129,0.051865982712619496,77.9181497480916
2130,0.051890255694322665,77.92225622519084
2131,0.051914528676025834,77.92636270229008
2132,0.05193880165772901,77.93046917938932
2133,0.05196307463943218,77.93457565648853
2134,0.05198734762113535,77.93868213358778
2135,0.052011620602838524,77.94278861068702
2136,0.05203589358454169,77.94689508778625
2137,0.05206016656624486,77.95100156488549
2138,0.05208443954794803,77.95510804198473
2139,0.052108712529651206,77.95921451908397
2140,0.052132985511354375,77.9633209961832
2141,0.052157258493057544,77.96742747328244
2142,0.05218153147476071,77.97153395038168
2143,0.05220580445646389,77.9756404274809
2144,0.05223007743816706,77.97974690458014
2145,0.05225435041987023,77.98385338167938
2146,0.052278623401573396,77.98795985877862
2147,0.05230289638327657,77.99206633587785
2148,0.05232716936497974,77.9961728129771
2149,0.05235144234668291,78.00027929007634
2150,0.052375715328386085,78.00438576717556
2151,0.052399988310089254,78.00849224427482
2152,0.05242426129179242,78.01259872137406
2153,0.05244853427349559,78.01670519847329
2154,0.05247280725519877,78.02081167557252
2155,0.05249708023690194,78.02491815267176
2156,0.052521353218605106,78.029024629771
2157,0.052545626200308275,78.03313110687023
2158,0.05256989918201145,78.03723758396947
2159,0.05259417216371462,78.04134406106871
2160,0.05261844514541779,78.04545053816796
2161,0.05264271812712096,78.04955701526718
2162,0.052666991108824134,78.05366349236641
2163,0.0526912640905273,78.05776996946565
2164,0.05271553707223047,78.06187644656488
2165,0.05273981005393365,78.06598292366412
2166,0.052764083035636816,78.07008940076337
2167,0.052788356017339985,78.07419587786259
2168,0.052812628999043154,78.07830235496183
2169,0.05283690198074633,78.08240883206108
2170,0.0528611749624495,78.08651530916032
2171,0.05288544794415267,78.09062178625955
2172,0.05290972092585584,78.09472826335877
2173,0.05293399390755901,78.09883474045802
2174,0.05295826688926218,78.10294121755724
2175,0.05298253987096535,78.10704769465649
2176,0.05300681285266852,78.11115417175573
2177,0.053031085834371695,78.11526064885497
2178,0.053055358816074864,78.1193671259542
2179,0.05307963179777803,78.12347360305344
2180,0.05310390477948121,78.12758008015268
2181,0.05312817776118438,78.1316865572519
2182,0.05315245074288755,78.13579303435114
2183,0.053176723724590716,78.13989951145038
2184,0.05320099670629389,78.14400598854962
2185,0.05322526968799706,78.14811246564885
2186,0.05324954266970023,78.15221894274809
2187,0.0532738156514034,78.15632541984733
2188,0.053298088633106575,78.16043189694656
2189,0.05332236161480974,78.1645383740458
2190,0.05334663459651291,78.16864485114503
2191,0.05337090757821608,78.17275132824426
2192,0.05339518055991926,78.1768578053435
2193,0.053419453541622426,78.18096428244274
2194,0.053443726523325595,78.18507075954199
2195,0.05346799950502877,78.18917723664121
2196,0.05349227248673194,78.19328371374046
2197,0.05351654546843511,78.1973901908397
2198,0.05354081845013828,78.20149666793893
2199,0.053565091431841454,78.20560314503815
2200,0.05358936441354462,78.2097096221374
2201,0.05361363739524779,78.21381609923664
2202,0.05363791037695096,78.21792257633587
2203,0.053662183358654136,78.22202905343511
2204,0.053686456340357305,78.22613553053435
2205,0.053710729322060474,78.23024200763358
2206,0.05373500230376364,78.23434848473282
2207,0.05375927528546682,78.23845496183206
2208,0.05378354826716999,78.24256143893129
2209,0.05380782124887316,78.24666791603052
2210,0.05383209423057633,78.25077439312976
2211,0.0538563672122795,78.254880870229
2212,0.05388064019398267,78.25898734732823
2213,0.05390491317568584,78.26309382442747
2214,0.053929186157389015,78.26720030152671
2215,0.053953459139092184,78.27130677862596
2216,0.05397773212079535,78.27541325572518
2217,0.05400200510249852,78.27951973282444
2218,0.0540262780842017,78.28362620992368
2219,0.05405055106590487,78.2877326870229
2220,0.054074824047608036,78.29183916412214
2221,0.054099097029311205,78.29594564122138
2222,0.05412337001101438,78.30005211832062
2223,0.05414764299271755,78.30415859541985
2224,0.05417191597442072,78.30826507251909
2225,0.054196188956123895,78.31237154961833
2226,0.054220461937827064,78.31647802671756
2227,0.05424473491953023,78.3205845038168
2228,0.0542690079012334,78.32469098091603
2229,0.05429328088293658,78.32879745801526
2230,0.054317553864639746,78.3329039351145
2231,0.054341826846342915,78.33701041221374
2232,0.054366099828046084,78.34111688931299
2233,0.05439037280974926,78.34522336641221
2234,0.05441464579145243,78.34932984351146
2235,0.0544389187731556,78.3534363206107
2236,0.05446319175485877,78.35754279770993
2237,0.05448746473656194,78.36164927480915
2238,0.05451173771826511,78.3657557519084
2239,0.05453601069996828,78.36986222900764
2240,0.054560283681671456,78.37396870610687
2241,0.054584556663374625,78.37807518320611
2242,0.054608829645077794,78.38218166030535
2243,0.05463310262678096,78.38628813740458
2244,0.05465737560848414,78.39039461450382
2245,0.05468164859018731,78.39450109160306
2246,0.05470592157189048,78.39860756870229
2247,0.05473019455359365,78.40271404580152
2248,0.05475446753529682,78.40682052290076
2249,0.05477874051699999,78.410927
2250,0.054798094739999983,78.419258
2251,0.054817448963,78.428734
2252,0.05483680318599999,78.433662
2253,0.05485615740899999,78.432289
2254,0.05487550968899999,78.437622
2255,0.054894863911999985,78.446556
2256,0.054914218135,78.449051
2257,0.05493357235799999,78.452118
2258,0.05495292658099999,78.455482
2259,0.05497525485199998,78.455559
2260,0.05500074505099999,78.457008
2261,0.055026235249999986,78.460907
2262,0.055051725448999986,78.466881
2263,0.05507721564799999,78.466156
2264,0.055102705846999986,78.465912
2265,0.055128196045999986,78.468903
2266,0.05515368624499998,78.468597
2267,0.05517917644399999,78.474648
2268,0.055204666642999986,78.4795
2269,0.05523084473199998,78.480576
2270,0.05525787617199998,78.483833
2271,0.05528491032599998,78.48632
2272,0.05531194447999999,78.489326
2273,0.05533897863399999,78.494377
2274,0.055366012787999984,78.506279
2275,0.05539304694199998,78.515236
2276,0.05542008109599999,78.518997
2277,0.05544711524999999,78.521202
2278,0.05547414940399999,78.52408599999998
2279,0.055499613322,78.524826
2280,0.05552278260799999,78.52607
2281,0.05554595189399999,78.529251
2282,0.055569121179999986,78.530861
2283,0.055592290466,78.535492
2284,0.05561545975199999,78.53778099999998
2285,0.05563862903799999,78.54170999999998
2286,0.05566179599799999,78.544617
2287,0.055684965283999986,78.549492
2288,0.05570813457,78.552521
2289,0.05573236409599999,78.556503
2290,0.055758422071999984,78.558937
2291,0.05578448004799998,78.56263000000001
2292,0.05581053802399999,78.56529199999999
2293,0.05583659599999999,78.56675
2294,0.05586265397599998,78.568382
2295,0.05588871195199999,78.569473
2296,0.055914769927999985,78.573822
2297,0.055940827903999985,78.576828
2298,0.05596688587999998,78.579361
2299,0.05599535742999998,78.582359
2300,0.05602877658499998,78.588165
2301,0.05606219573999997,78.606926
2302,0.05609561153999998,78.624428
2303,0.05612903069499997,78.631081
2304,0.05616244984999999,78.631187
2305,0.05619586900499998,78.63138600000003
2306,0.056229288159999974,78.630112
2307,0.05626270731499997,78.63118
2308,0.056296126469999985,78.631676
2309,0.05632891024999998,78.632607
2310,0.05636012802399998,78.63137100000002
2311,0.05639134579799999,78.63344599999999
2312,0.056422563571999984,78.635681
2313,0.05645378134599998,78.634636
2314,0.056484999119999976,78.63902300000001
2315,0.056516216893999986,78.640999
2316,0.05654743466799998,78.64389799999998
2317,0.05657865244199998,78.64596599999999
2318,0.05660986708199998,78.650894
2319,0.05663766687199998,78.650101
2320,0.05665517830999999,78.653976
2321,0.05667268974799999,78.658867
2322,0.05669020118599999,78.66082799999998
2323,0.056707712623999984,78.665314
2324,0.05672522406199999,78.66798400000002
2325,0.05674273549999999,78.673561
2326,0.05676024693799999,78.677315
2327,0.05677775837599999,78.680565
2328,0.056795269813999995,78.684135
2329,0.056816743099999976,78.684502
2330,0.056853100749999975,78.692001
2331,0.05688945839999999,78.692955
2332,0.05692581604999998,78.692932
2333,0.05696217369999997,78.697723
2334,0.05699852769999998,78.697296
2335,0.057034885349999974,78.703186
2336,0.05707124299999999,78.707245
2337,0.05710760064999998,78.717308
2338,0.05714395829999998,78.726234
2339,0.05717749918799998,78.731483
2340,0.057197381343999994,78.731674
2341,0.05721726349999999,78.731735
2342,0.05723714565599999,78.734077
2343,0.05725702781199999,78.738274
2344,0.057276909967999994,78.744827
2345,0.05729679212399999,78.751022
2346,0.057316674279999986,78.751534
2347,0.05733655643599999,78.753395
2348,0.057356438591999986,78.756622
2349,0.057378604054999977,78.76506
2350,0.05741580465499998,78.773499
2351,0.05745300898999997,78.77562
2352,0.05749021332499999,78.78067
2353,0.05752741765999998,78.78325700000002
2354,0.057564621994999975,78.78392
2355,0.05760182632999997,78.786224
2356,0.057639030664999986,78.787788
2357,0.05767623499999998,78.788094
2358,0.05771343933499997,78.792679
2359,0.05774969861999999,78.794807
2360,0.057776692929999984,78.798241
2361,0.057803687239999985,78.800591
2362,0.05783068154999998,78.803482
2363,0.05785767585999999,78.805649
2364,0.057884670169999985,78.808434
2365,0.05791166447999998,78.811096
2366,0.057938656079999984,78.815247
2367,0.05796565038999998,78.8162
2368,0.05799264469999999,78.823853
2369,0.058019529623999984,78.825844
2370,0.058044471967999986,78.83271
2371,0.05806941431199998,78.834152
2372,0.05809435665599999,78.83754
2373,0.058119298999999985,78.84028600000002
2374,0.05814424134399998,78.840126
2375,0.05816918368799999,78.847015
2376,0.058194126031999985,78.850235
2377,0.05821906837599998,78.853996
2378,0.058244010719999975,78.855522
2379,0.05826901566799999,78.861336
2380,0.058298380695999984,78.865623
2381,0.05832774572399998,78.872375
2382,0.05835710780399998,78.87317700000001
2383,0.05838647283199998,78.874809
2384,0.058415837859999986,78.882614
2385,0.05844520288799999,78.886108
2386,0.05847456791599998,78.886826
2387,0.05850393294399998,78.889557
2388,0.05853329797199999,78.892647
2389,0.05856266299999999,78.896049
2390,0.05859959289699997,78.89738500000001
2391,0.05863671754399999,78.89852099999999
2392,0.058673842190999984,78.898834
2393,0.05871096683799998,78.900978
2394,0.05874809148499997,78.90482299999998
2395,0.05878521613199999,78.911369
2396,0.05882234077899998,78.915794
2397,0.05885946542599997,78.91642
2398,0.05889658634599998,78.919136
2399,0.058933710992999974,78.921913
2400,0.05895270823999999,78.923058
2401,0.05897045874199999,78.923729
2402,0.05898820924399999,78.925858
2403,0.05900595974599999,78.929848
2404,0.059023710247999996,78.934982
2405,0.05904146074999999,78.941734
2406,0.05905921125199999,78.945992
2407,0.059076961754,78.950409
2408,0.05909471225599999,78.953789
2409,0.059112462757999994,78.959435
2410,0.05914618009999997,78.967628
2411,0.059181740869999985,78.974701
2412,0.059217301639999984,78.982201
2413,0.059252862409999975,78.98509200000001
2414,0.059288419609999976,78.987602
2415,0.059323980379999974,78.992218
2416,0.059359541149999986,78.995453
2417,0.059395101919999985,78.994194
2418,0.059430662689999976,78.99601
2419,0.05946622345999997,78.997101
2420,0.05949061521799999,78.996399
2421,0.05951314699999999,78.995651
2422,0.05953567878199998,78.994766
2423,0.05955821056399999,79.003036
2424,0.05958074234599999,79.004601
2425,0.05960327412799998,79.008324
2426,0.05962580590999998,79.01148199999999
2427,0.059648337691999995,79.01423599999997
2428,0.059670869473999986,79.015694
2429,0.059693401255999985,79.018997
2430,0.059719328491999984,79.02060699999998
2431,0.05974601401099998,79.023643
2432,0.059772699529999994,79.025192
2433,0.05979938504899999,79.025612
2434,0.05982607056799998,79.028816
2435,0.05985275608699998,79.032303
2436,0.05987944160599999,79.03355399999998
2437,0.059906127124999986,79.03870399999998
2438,0.05993281264399998,79.045128
2439,0.059959498162999995,79.048935
2440,0.05999241335599999,79.05072
2441,0.06002709755799998,79.053833
2442,0.060061781759999974,79.061928
2443,0.06009646596199999,79.065598
2444,0.06013115016399998,79.072876
2445,0.06016583436599998,79.077248
2446,0.06020051508599998,79.083015
2447,0.060235199287999974,79.083549
2448,0.06026988348999999,79.086411
2449,0.06030456769199999,79.089821
2450,0.060333866616999986,79.094528
2451,0.06036126932799998,79.096748
2452,0.06038867203899999,79.099319
2453,0.060416074749999986,79.102943
2454,0.060443477460999984,79.10793299999999
2455,0.060470880171999995,79.109306
2456,0.06049828288299999,79.110191
2457,0.060525685593999984,79.113441
2458,0.06055308830499998,79.11718
2459,0.06058049101599999,79.121735
2460,0.06060381218199999,79.12328300000001
2461,0.06062538770799999,79.127266
2462,0.06064696106799999,79.129829
2463,0.06066853659399998,79.131378
2464,0.060690112119999994,79.131866
2465,0.06071168764599999,79.135368
2466,0.060733263171999986,79.136932
2467,0.06075483869799998,79.14328
2468,0.06077641422399999,79.151703
2469,0.06079798974999999,79.159721
2470,0.06082582197599998,79.160851
2471,0.06085686045199999,79.166206
2472,0.060887898927999985,79.16780900000002
2473,0.06091893740399998,79.172768
2474,0.06094997587999998,79.171051
2475,0.060981014355999986,79.172729
2476,0.06101205283199999,79.173813
2477,0.06104309130799998,79.173447
2478,0.06107412666799998,79.175919
2479,0.06110516514399998,79.182152
2480,0.06114001973999999,79.18604300000001
2481,0.06117719419199998,79.185608
2482,0.061214368643999977,79.188927
2483,0.06125154309599997,79.19413
2484,0.061288717547999985,79.200066
2485,0.06132589199999998,79.207291
2486,0.06136306645199997,79.21035
2487,0.06140024090399999,79.21437800000001
2488,0.06143741535599998,79.21987199999998
2489,0.061474589807999976,79.225922
2490,0.06149984078999999,79.225426
2491,0.06151655534799999,79.226883
2492,0.06153326990599999,79.229279
2493,0.061549984463999986,79.231285
2494,0.06156669734399999,79.231285
2495,0.061583411901999986,79.235298
2496,0.061600126459999995,79.23896000000002
2497,0.061616841017999996,79.239716
2498,0.06163355557599999,79.238907
2499,0.061650270133999985,79.238708
2500,0.06167350314799999,79.242485
2501,0.061702210749999986,79.244972
2502,0.06173091835199998,79.249176
2503,0.06175962595399999,79.25016
2504,0.06178833355599999,79.25466899999999
2505,0.061817041157999984,79.260948
2506,0.06184574875999998,79.26622799999998
2507,0.06187445636199999,79.268112
2508,0.06190316396399998,79.27211799999999
2509,0.061931871565999976,79.27924299999998
2510,0.06196263571599998,79.286369
2511,0.06199542732799997,79.290726
2512,0.062028218939999984,79.296432
2513,0.06206101055199998,79.303986
2514,0.06209380216399998,79.304878
2515,0.06212659377599997,79.303032
2516,0.062159385387999984,79.30471799999998
2517,0.06219217699999998,79.306931
2518,0.06222496861199998,79.30883
2519,0.06225776022399999,79.309219
2520,0.06228787396199999,79.309128
2521,0.06231490811599998,79.314781
2522,0.06234194226999998,79.31629199999999
2523,0.06236897642399999,79.319687
2524,0.06239601057799998,79.323586
2525,0.06242304473199998,79.32446300000001
2526,0.062450076171999984,79.326836
2527,0.06247711032599998,79.32907899999998
2528,0.06250414447999998,79.33268
2529,0.06253117863399998,79.334419
2530,0.06255640993799998,79.336761
2531,0.06257921066699998,79.341171
2532,0.062602011396,79.345726
2533,0.06262481212499998,79.356239
2534,0.06264761285399999,79.361168
2535,0.06267041358299999,79.364815
2536,0.06269321431199999,79.36586799999999
2537,0.06271601504099998,79.365646
2538,0.06273881576999998,79.373016
2539,0.06276161649899999,79.377792
2540,0.06279124297199998,79.381142
2541,0.06283169459299998,79.38089
2542,0.06287214215299998,79.382187
2543,0.06291259377399996,79.383553
2544,0.06295304539499999,79.38429299999999
2545,0.06299349701599997,79.387474
2546,0.06303394863699997,79.385345
2547,0.06307440025799996,79.39135
2548,0.06311485187899998,79.39402000000001
2549,0.06315530349999997,79.397247
2550,0.06319023828699998,79.399117
2551,0.06321481207399998,79.399239
2552,0.06323938586099999,79.403488
2553,0.06326395964799998,79.404976
2554,0.06328853343499997,79.407204
2555,0.06331310722199998,79.415169
2556,0.06333768100899999,79.418839
2557,0.06336225479599998,79.423531
2558,0.06338682611599998,79.427177
2559,0.06341139990299997,79.428375
2560,0.06343698678999998,79.430717
2561,0.06346484770699998,79.44020800000001
2562,0.06349270862399999,79.450584
2563,0.06352056954099998,79.46053300000001
2564,0.06354843045799999,79.469849
2565,0.06357629137499998,79.472031
2566,0.06360415229199998,79.467819
2567,0.063632013209,79.470215
2568,0.063659874126,79.468628
2569,0.06368773504299999,79.468193
2570,0.06371570583999998,79.469109
2571,0.063743975158,79.46909300000002
2572,0.063772244476,79.47197
2573,0.06380051379399998,79.473999
2574,0.06382878027399999,79.474205
2575,0.06385704959199999,79.476486
2576,0.06388531890999999,79.478325
2577,0.06391358822799999,79.481743
2578,0.06394185754599999,79.481117
2579,0.06397012686399998,79.481201
2580,0.063995177848,79.486801
2581,0.064009442,79.487289
2582,0.064023706152,79.49196600000002
2583,0.064037970304,79.493988
2584,0.064052234456,79.493935
2585,0.064066498608,79.49854300000001
2586,0.06408076275999999,79.503471
2587,0.064095026912,79.509941
2588,0.064109291064,79.511688
2589,0.064123555216,79.515198
2590,0.06414252877199998,79.516876
2591,0.06418151612599997,79.520638
2592,0.06422050347999998,79.525612
2593,0.06425949083399998,79.528488
2594,0.06429847818799997,79.530624
2595,0.06433746554199997,79.53208899999998
2596,0.06437645289599998,79.538048
2597,0.06441544024999998,79.543121
2598,0.06445442760399997,79.547173
2599,0.06449341495799998,79.55120799999999
2600,0.06452978894799999,79.555313
2601,0.06455151388899999,79.557938
2602,0.06457323882999999,79.55838
2603,0.06459496377099999,79.563065
2604,0.06461668871199999,79.569527
2605,0.06463841365299998,79.577393
2606,0.06466013641299999,79.579887
2607,0.06468186135399999,79.584564
2608,0.06470358629499999,79.588593
2609,0.06472531123599999,79.590195
2610,0.06474812525199998,79.592094
2611,0.06477956216799997,79.590523
2612,0.06481099908399998,79.589882
2613,0.06484243599999998,79.591949
2614,0.06487387291599998,79.594612
2615,0.06490530983199999,79.592461
2616,0.06493674674799998,79.595383
2617,0.06496818366399998,79.598267
2618,0.06499962057999997,79.60008999999998
2619,0.065031057496,79.60173
2620,0.06506176886599999,79.60847500000001
2621,0.06508326470399999,79.61267099999999
2622,0.06510475838399998,79.614769
2623,0.06512625422199998,79.614876
2624,0.06514775006,79.61581400000001
2625,0.065169245898,79.620918
2626,0.06519074173599998,79.626595
2627,0.06521223757399998,79.632446
2628,0.06523373341199999,79.634628
2629,0.06525522924999999,79.634903
2630,0.06527745790399997,79.63604700000002
